candidate_id,event_id,feature_row_id,sport,league,event_date,market_type,participant_name,opponent_name,side,line,odds,implied_prob,book,capture_ts,capture_checkpoint,snapshot_id,event_snapshot_id,event_status,commence_time,home_team,away_team,is_best_price,is_opening,is_closing,feature_version,feature_generated_ts,qualifier_count,source_count,feature_market_type,feature_book,feature_line,feature_odds,result,integrity_status,settlement_ts,label_win,exclusion_reason,included_in_v1
cand:evt:nhl:nhl:calgary-flames@colorado-avalanche:2026-04-10T01:total:field:under:6.5:mybookie-ag:2026-04-09T21:20,evt:nhl:nhl:calgary-flames@colorado-avalanche:2026-04-10T01,feat:cand:evt:nhl:nhl:calgary-flames@colorado-avalanche:2026-04-10T01:total:field:under:6.5:mybookie-ag:2026-04-09T21:20:phase1-initial,NHL,NHL,2026-04-10,total,,,Under,6.5,-120,0.5454545454545454,MyBookie.ag,2026-04-09T21:20:47.162+00:00,2026-04-09T21:20,market-snapshot:2026-04-09T21:20:47.162Z:754fefcf,market-snapshot:2026-04-09T21:20:47.162Z:754fefcf:NHL:CGY@COL:na,scheduled,2026-04-10T01:08:00+00:00,Colorado Avalanche,Calgary Flames,false,false,false,phase1-initial,2026-04-10T18:06:14.784+00:00,0,0,total,MyBookie.ag,6.5,-120,win,ok,2026-04-11T17:44:47.526+00:00,1,,true
cand:evt:nhl:nhl:calgary-flames@colorado-avalanche:2026-04-10T01:moneyline:field:colorado-avalanche:na:pinnacle:2026-04-09T21:20,evt:nhl:nhl:calgary-flames@colorado-avalanche:2026-04-10T01,feat:cand:evt:nhl:nhl:calgary-flames@colorado-avalanche:2026-04-10T01:moneyline:field:colorado-avalanche:na:pinnacle:2026-04-09T21:20:phase1-initial,NHL,NHL,2026-04-10,moneyline,,,Colorado Avalanche,,-321,0.7624703087885986,Pinnacle,2026-04-09T21:20:47.162+00:00,2026-04-09T21:20,market-snapshot:2026-04-09T21:20:47.162Z:754fefcf,market-snapshot:2026-04-09T21:20:47.162Z:754fefcf:NHL:CGY@COL:na,scheduled,2026-04-10T01:08:00+00:00,Colorado Avalanche,Calgary Flames,false,false,false,phase1-initial,2026-04-10T18:06:14.784+00:00,0,0,moneyline,Pinnacle,,-321,loss,ok,2026-04-11T17:44:47.435+00:00,0,,true
cand:evt:nhl:nhl:calgary-flames@colorado-avalanche:2026-04-10T01:moneyline:field:calgary-flames:na:pinnacle:2026-04-09T21:20,evt:nhl:nhl:calgary-flames@colorado-avalanche:2026-04-10T01,feat:cand:evt:nhl:nhl:calgary-flames@colorado-avalanche:2026-04-10T01:moneyline:field:calgary-flames:na:pinnacle:2026-04-09T21:20:phase1-initial,NHL,NHL,2026-04-10,moneyline,,,Calgary Flames,,276,0.26595744680851063,Pinnacle,2026-04-09T21:20:47.162+00:00,2026-04-09T21:20,market-snapshot:2026-04-09T21:20:47.162Z:754fefcf,market-snapshot:2026-04-09T21:20:47.162Z:754fefcf:NHL:CGY@COL:na,scheduled,2026-04-10T01:08:00+00:00,Colorado Avalanche,Calgary Flames,false,false,false,phase1-initial,2026-04-10T18:06:14.784+00:00,0,0,moneyline,Pinnacle,,276,loss,ok,2026-04-11T17:44:47.435+00:00,0,,true
cand:evt:nhl:nhl:calgary-flames@colorado-avalanche:2026-04-10T01:spread:field:colorado-avalanche:-2.5:pinnacle:2026-04-09T21:20,evt:nhl:nhl:calgary-flames@colorado-avalanche:2026-04-10T01,feat:cand:evt:nhl:nhl:calgary-flames@colorado-avalanche:2026-04-10T01:spread:field:colorado-avalanche:-2.5:pinnacle:2026-04-09T21:20:phase1-initial,NHL,NHL,2026-04-10,spread,,,Colorado Avalanche,-2.5,144,0.4098360655737705,Pinnacle,2026-04-09T21:20:47.162+00:00,2026-04-09T21:20,market-snapshot:2026-04-09T21:20:47.162Z:754fefcf,market-snapshot:2026-04-09T21:20:47.162Z:754fefcf:NHL:CGY@COL:na,scheduled,2026-04-10T01:08:00+00:00,Colorado Avalanche,Calgary Flames,false,false,false,phase1-initial,2026-04-10T18:06:14.784+00:00,0,0,spread,Pinnacle,-2.5,144,loss,ok,2026-04-11T17:44:47.481+00:00,0,,true
cand:evt:nhl:nhl:calgary-flames@colorado-avalanche:2026-04-10T01:spread:field:calgary-flames:2.5:pinnacle:2026-04-09T21:20,evt:nhl:nhl:calgary-flames@colorado-avalanche:2026-04-10T01,feat:cand:evt:nhl:nhl:calgary-flames@colorado-avalanche:2026-04-10T01:spread:field:calgary-flames:2.5:pinnacle:2026-04-09T21:20:phase1-initial,NHL,NHL,2026-04-10,spread,,,Calgary Flames,2.5,-170,0.6296296296296297,Pinnacle,2026-04-09T21:20:47.162+00:00,2026-04-09T21:20,market-snapshot:2026-04-09T21:20:47.162Z:754fefcf,market-snapshot:2026-04-09T21:20:47.162Z:754fefcf:NHL:CGY@COL:na,scheduled,2026-04-10T01:08:00+00:00,Colorado Avalanche,Calgary Flames,false,false,false,phase1-initial,2026-04-10T18:06:14.784+00:00,0,0,spread,Pinnacle,2.5,-170,win,ok,2026-04-11T17:44:47.481+00:00,1,,true
cand:evt:nhl:nhl:calgary-flames@colorado-avalanche:2026-04-10T01:total:field:over:7.5:pinnacle:2026-04-09T21:20,evt:nhl:nhl:calgary-flames@colorado-avalanche:2026-04-10T01,feat:cand:evt:nhl:nhl:calgary-flames@colorado-avalanche:2026-04-10T01:total:field:over:7.5:pinnacle:2026-04-09T21:20:phase1-initial,NHL,NHL,2026-04-10,total,,,Over,7.5,241,0.2932551319648094,Pinnacle,2026-04-09T21:20:47.162+00:00,2026-04-09T21:20,market-snapshot:2026-04-09T21:20:47.162Z:754fefcf,market-snapshot:2026-04-09T21:20:47.162Z:754fefcf:NHL:CGY@COL:na,scheduled,2026-04-10T01:08:00+00:00,Colorado Avalanche,Calgary Flames,false,false,false,phase1-initial,2026-04-10T18:06:14.784+00:00,0,0,total,Pinnacle,7.5,241,loss,ok,2026-04-11T17:44:47.53+00:00,0,,true
cand:evt:nhl:nhl:calgary-flames@colorado-avalanche:2026-04-10T01:total:field:under:7.5:pinnacle:2026-04-09T21:20,evt:nhl:nhl:calgary-flames@colorado-avalanche:2026-04-10T01,feat:cand:evt:nhl:nhl:calgary-flames@colorado-avalanche:2026-04-10T01:total:field:under:7.5:pinnacle:2026-04-09T21:20:phase1-initial,NHL,NHL,2026-04-10,total,,,Under,7.5,-293,0.7455470737913485,Pinnacle,2026-04-09T21:20:47.162+00:00,2026-04-09T21:20,market-snapshot:2026-04-09T21:20:47.162Z:754fefcf,market-snapshot:2026-04-09T21:20:47.162Z:754fefcf:NHL:CGY@COL:na,scheduled,2026-04-10T01:08:00+00:00,Colorado Avalanche,Calgary Flames,false,false,false,phase1-initial,2026-04-10T18:06:14.784+00:00,0,0,total,Pinnacle,7.5,-293,win,ok,2026-04-11T17:44:47.531+00:00,1,,true
cand:evt:nhl:nhl:carolina-hurricanes@chicago-blackhawks:2026-04-10T00:moneyline:field:chicago-blackhawks:na:betmgm:2026-04-09T21:20,evt:nhl:nhl:carolina-hurricanes@chicago-blackhawks:2026-04-10T00,feat:cand:evt:nhl:nhl:carolina-hurricanes@chicago-blackhawks:2026-04-10T00:moneyline:field:chicago-blackhawks:na:betmgm:2026-04-09T21:20:phase1-initial,NHL,NHL,2026-04-10,moneyline,,,Chicago Blackhawks,,180,0.35714285714285715,BetMGM,2026-04-09T21:20:47.162+00:00,2026-04-09T21:20,market-snapshot:2026-04-09T21:20:47.162Z:754fefcf,market-snapshot:2026-04-09T21:20:47.162Z:754fefcf:NHL:CAR@CHI:na,scheduled,2026-04-10T00:38:00+00:00,Chicago Blackhawks,Carolina Hurricanes,false,false,false,phase1-initial,2026-04-10T18:06:14.785+00:00,0,0,moneyline,BetMGM,,180,win,ok,2026-04-11T17:44:47.354+00:00,1,,true
cand:evt:nhl:nhl:carolina-hurricanes@chicago-blackhawks:2026-04-10T00:moneyline:field:carolina-hurricanes:na:betmgm:2026-04-09T21:20,evt:nhl:nhl:carolina-hurricanes@chicago-blackhawks:2026-04-10T00,feat:cand:evt:nhl:nhl:carolina-hurricanes@chicago-blackhawks:2026-04-10T00:moneyline:field:carolina-hurricanes:na:betmgm:2026-04-09T21:20:phase1-initial,NHL,NHL,2026-04-10,moneyline,,,Carolina Hurricanes,,-220,0.6875,BetMGM,2026-04-09T21:20:47.162+00:00,2026-04-09T21:20,market-snapshot:2026-04-09T21:20:47.162Z:754fefcf,market-snapshot:2026-04-09T21:20:47.162Z:754fefcf:NHL:CAR@CHI:na,scheduled,2026-04-10T00:38:00+00:00,Chicago Blackhawks,Carolina Hurricanes,false,false,false,phase1-initial,2026-04-10T18:06:14.785+00:00,0,0,moneyline,BetMGM,,-220,win,ok,2026-04-11T17:44:47.354+00:00,1,,true
cand:evt:nhl:nhl:carolina-hurricanes@chicago-blackhawks:2026-04-10T00:spread:field:chicago-blackhawks:1.5:betmgm:2026-04-09T21:20,evt:nhl:nhl:carolina-hurricanes@chicago-blackhawks:2026-04-10T00,feat:cand:evt:nhl:nhl:carolina-hurricanes@chicago-blackhawks:2026-04-10T00:spread:field:chicago-blackhawks:1.5:betmgm:2026-04-09T21:20:phase1-initial,NHL,NHL,2026-04-10,spread,,,Chicago Blackhawks,1.5,-135,0.574468085106383,BetMGM,2026-04-09T21:20:47.162+00:00,2026-04-09T21:20,market-snapshot:2026-04-09T21:20:47.162Z:754fefcf,market-snapshot:2026-04-09T21:20:47.162Z:754fefcf:NHL:CAR@CHI:na,scheduled,2026-04-10T00:38:00+00:00,Chicago Blackhawks,Carolina Hurricanes,false,false,false,phase1-initial,2026-04-10T18:06:14.785+00:00,0,0,spread,BetMGM,1.5,-135,win,ok,2026-04-11T17:44:47.44+00:00,1,,true
cand:evt:nhl:nhl:carolina-hurricanes@chicago-blackhawks:2026-04-10T00:spread:field:carolina-hurricanes:-1.5:betmgm:2026-04-09T21:20,evt:nhl:nhl:carolina-hurricanes@chicago-blackhawks:2026-04-10T00,feat:cand:evt:nhl:nhl:carolina-hurricanes@chicago-blackhawks:2026-04-10T00:spread:field:carolina-hurricanes:-1.5:betmgm:2026-04-09T21:20:phase1-initial,NHL,NHL,2026-04-10,spread,,,Carolina Hurricanes,-1.5,115,0.46511627906976744,BetMGM,2026-04-09T21:20:47.162+00:00,2026-04-09T21:20,market-snapshot:2026-04-09T21:20:47.162Z:754fefcf,market-snapshot:2026-04-09T21:20:47.162Z:754fefcf:NHL:CAR@CHI:na,scheduled,2026-04-10T00:38:00+00:00,Chicago Blackhawks,Carolina Hurricanes,false,false,false,phase1-initial,2026-04-10T18:06:14.785+00:00,0,0,spread,BetMGM,-1.5,115,win,ok,2026-04-11T17:44:47.44+00:00,1,,true
cand:evt:nhl:nhl:carolina-hurricanes@chicago-blackhawks:2026-04-10T00:total:field:over:6.5:betmgm:2026-04-09T21:20,evt:nhl:nhl:carolina-hurricanes@chicago-blackhawks:2026-04-10T00,feat:cand:evt:nhl:nhl:carolina-hurricanes@chicago-blackhawks:2026-04-10T00:total:field:over:6.5:betmgm:2026-04-09T21:20:phase1-initial,NHL,NHL,2026-04-10,total,,,Over,6.5,100,0.5,BetMGM,2026-04-09T21:20:47.162+00:00,2026-04-09T21:20,market-snapshot:2026-04-09T21:20:47.162Z:754fefcf,market-snapshot:2026-04-09T21:20:47.162Z:754fefcf:NHL:CAR@CHI:na,scheduled,2026-04-10T00:38:00+00:00,Chicago Blackhawks,Carolina Hurricanes,false,false,false,phase1-initial,2026-04-10T18:06:14.785+00:00,0,0,total,BetMGM,6.5,100,win,ok,2026-04-11T17:44:47.484+00:00,1,,true
cand:evt:nhl:nhl:carolina-hurricanes@chicago-blackhawks:2026-04-10T00:total:field:under:6.5:betmgm:2026-04-09T21:20,evt:nhl:nhl:carolina-hurricanes@chicago-blackhawks:2026-04-10T00,feat:cand:evt:nhl:nhl:carolina-hurricanes@chicago-blackhawks:2026-04-10T00:total:field:under:6.5:betmgm:2026-04-09T21:20:phase1-initial,NHL,NHL,2026-04-10,total,,,Under,6.5,-120,0.5454545454545454,BetMGM,2026-04-09T21:20:47.162+00:00,2026-04-09T21:20,market-snapshot:2026-04-09T21:20:47.162Z:754fefcf,market-snapshot:2026-04-09T21:20:47.162Z:754fefcf:NHL:CAR@CHI:na,scheduled,2026-04-10T00:38:00+00:00,Chicago Blackhawks,Carolina Hurricanes,false,false,false,phase1-initial,2026-04-10T18:06:14.785+00:00,0,0,total,BetMGM,6.5,-120,loss,ok,2026-04-11T17:44:47.485+00:00,0,,true
cand:evt:nhl:nhl:carolina-hurricanes@chicago-blackhawks:2026-04-10T00:moneyline:field:chicago-blackhawks:na:betonline-ag:2026-04-09T21:20,evt:nhl:nhl:carolina-hurricanes@chicago-blackhawks:2026-04-10T00,feat:cand:evt:nhl:nhl:carolina-hurricanes@chicago-blackhawks:2026-04-10T00:moneyline:field:chicago-blackhawks:na:betonline-ag:2026-04-09T21:20:phase1-initial,NHL,NHL,2026-04-10,moneyline,,,Chicago Blackhawks,,178,0.3597122302158273,BetOnline.ag,2026-04-09T21:20:47.162+00:00,2026-04-09T21:20,market-snapshot:2026-04-09T21:20:47.162Z:754fefcf,market-snapshot:2026-04-09T21:20:47.162Z:754fefcf:NHL:CAR@CHI:na,scheduled,2026-04-10T00:38:00+00:00,Chicago Blackhawks,Carolina Hurricanes,false,false,false,phase1-initial,2026-04-10T18:06:14.785+00:00,0,0,moneyline,BetOnline.ag,,178,win,ok,2026-04-11T17:44:47.396+00:00,1,,true
cand:evt:nhl:nhl:carolina-hurricanes@chicago-blackhawks:2026-04-10T00:moneyline:field:carolina-hurricanes:na:betonline-ag:2026-04-09T21:20,evt:nhl:nhl:carolina-hurricanes@chicago-blackhawks:2026-04-10T00,feat:cand:evt:nhl:nhl:carolina-hurricanes@chicago-blackhawks:2026-04-10T00:moneyline:field:carolina-hurricanes:na:betonline-ag:2026-04-09T21:20:phase1-initial,NHL,NHL,2026-04-10,moneyline,,,Carolina Hurricanes,,-204,0.6710526315789473,BetOnline.ag,2026-04-09T21:20:47.162+00:00,2026-04-09T21:20,market-snapshot:2026-04-09T21:20:47.162Z:754fefcf,market-snapshot:2026-04-09T21:20:47.162Z:754fefcf:NHL:CAR@CHI:na,scheduled,2026-04-10T00:38:00+00:00,Chicago Blackhawks,Carolina Hurricanes,false,false,false,phase1-initial,2026-04-10T18:06:14.785+00:00,0,0,moneyline,BetOnline.ag,,-204,win,ok,2026-04-11T17:44:47.397+00:00,1,,true
cand:evt:nhl:nhl:carolina-hurricanes@chicago-blackhawks:2026-04-10T00:spread:field:chicago-blackhawks:1.5:betonline-ag:2026-04-09T21:20,evt:nhl:nhl:carolina-hurricanes@chicago-blackhawks:2026-04-10T00,feat:cand:evt:nhl:nhl:carolina-hurricanes@chicago-blackhawks:2026-04-10T00:spread:field:chicago-blackhawks:1.5:betonline-ag:2026-04-09T21:20:phase1-initial,NHL,NHL,2026-04-10,spread,,,Chicago Blackhawks,1.5,-140,0.5833333333333334,BetOnline.ag,2026-04-09T21:20:47.162+00:00,2026-04-09T21:20,market-snapshot:2026-04-09T21:20:47.162Z:754fefcf,market-snapshot:2026-04-09T21:20:47.162Z:754fefcf:NHL:CAR@CHI:na,scheduled,2026-04-10T00:38:00+00:00,Chicago Blackhawks,Carolina Hurricanes,false,false,false,phase1-initial,2026-04-10T18:06:14.785+00:00,0,0,spread,BetOnline.ag,1.5,-140,win,ok,2026-04-11T17:44:47.445+00:00,1,,true
cand:evt:nhl:nhl:carolina-hurricanes@chicago-blackhawks:2026-04-10T00:spread:field:carolina-hurricanes:-1.5:betonline-ag:2026-04-09T21:20,evt:nhl:nhl:carolina-hurricanes@chicago-blackhawks:2026-04-10T00,feat:cand:evt:nhl:nhl:carolina-hurricanes@chicago-blackhawks:2026-04-10T00:spread:field:carolina-hurricanes:-1.5:betonline-ag:2026-04-09T21:20:phase1-initial,NHL,NHL,2026-04-10,spread,,,Carolina Hurricanes,-1.5,120,0.45454545454545453,BetOnline.ag,2026-04-09T21:20:47.162+00:00,2026-04-09T21:20,market-snapshot:2026-04-09T21:20:47.162Z:754fefcf,market-snapshot:2026-04-09T21:20:47.162Z:754fefcf:NHL:CAR@CHI:na,scheduled,2026-04-10T00:38:00+00:00,Chicago Blackhawks,Carolina Hurricanes,false,false,false,phase1-initial,2026-04-10T18:06:14.785+00:00,0,0,spread,BetOnline.ag,-1.5,120,win,ok,2026-04-11T17:44:47.445+00:00,1,,true
cand:evt:nhl:nhl:carolina-hurricanes@chicago-blackhawks:2026-04-10T00:total:field:over:6.5:betonline-ag:2026-04-09T21:20,evt:nhl:nhl:carolina-hurricanes@chicago-blackhawks:2026-04-10T00,feat:cand:evt:nhl:nhl:carolina-hurricanes@chicago-blackhawks:2026-04-10T00:total:field:over:6.5:betonline-ag:2026-04-09T21:20:phase1-initial,NHL,NHL,2026-04-10,total,,,Over,6.5,104,0.49019607843137253,BetOnline.ag,2026-04-09T21:20:47.162+00:00,2026-04-09T21:20,market-snapshot:2026-04-09T21:20:47.162Z:754fefcf,market-snapshot:2026-04-09T21:20:47.162Z:754fefcf:NHL:CAR@CHI:na,scheduled,2026-04-10T00:38:00+00:00,Chicago Blackhawks,Carolina Hurricanes,false,false,false,phase1-initial,2026-04-10T18:06:14.785+00:00,0,0,total,BetOnline.ag,6.5,104,win,ok,2026-04-11T17:44:47.488+00:00,1,,true
cand:evt:nhl:nhl:carolina-hurricanes@chicago-blackhawks:2026-04-10T00:total:field:under:6.5:betonline-ag:2026-04-09T21:20,evt:nhl:nhl:carolina-hurricanes@chicago-blackhawks:2026-04-10T00,feat:cand:evt:nhl:nhl:carolina-hurricanes@chicago-blackhawks:2026-04-10T00:total:field:under:6.5:betonline-ag:2026-04-09T21:20:phase1-initial,NHL,NHL,2026-04-10,total,,,Under,6.5,-120,0.5454545454545454,BetOnline.ag,2026-04-09T21:20:47.162+00:00,2026-04-09T21:20,market-snapshot:2026-04-09T21:20:47.162Z:754fefcf,market-snapshot:2026-04-09T21:20:47.162Z:754fefcf:NHL:CAR@CHI:na,scheduled,2026-04-10T00:38:00+00:00,Chicago Blackhawks,Carolina Hurricanes,false,false,false,phase1-initial,2026-04-10T18:06:14.785+00:00,0,0,total,BetOnline.ag,6.5,-120,loss,ok,2026-04-11T17:44:47.488+00:00,0,,true
cand:evt:nhl:nhl:carolina-hurricanes@chicago-blackhawks:2026-04-10T00:moneyline:field:chicago-blackhawks:na:betrivers:2026-04-09T21:20,evt:nhl:nhl:carolina-hurricanes@chicago-blackhawks:2026-04-10T00,feat:cand:evt:nhl:nhl:carolina-hurricanes@chicago-blackhawks:2026-04-10T00:moneyline:field:chicago-blackhawks:na:betrivers:2026-04-09T21:20:phase1-initial,NHL,NHL,2026-04-10,moneyline,,,Chicago Blackhawks,,195,0.3389830508474576,BetRivers,2026-04-09T21:20:47.162+00:00,2026-04-09T21:20,market-snapshot:2026-04-09T21:20:47.162Z:754fefcf,market-snapshot:2026-04-09T21:20:47.162Z:754fefcf:NHL:CAR@CHI:na,scheduled,2026-04-10T00:38:00+00:00,Chicago Blackhawks,Carolina Hurricanes,false,false,false,phase1-initial,2026-04-10T18:06:14.785+00:00,0,0,moneyline,BetRivers,,195,win,ok,2026-04-11T17:44:47.402+00:00,1,,true
cand:evt:nhl:nhl:carolina-hurricanes@chicago-blackhawks:2026-04-10T00:moneyline:field:carolina-hurricanes:na:betrivers:2026-04-09T21:20,evt:nhl:nhl:carolina-hurricanes@chicago-blackhawks:2026-04-10T00,feat:cand:evt:nhl:nhl:carolina-hurricanes@chicago-blackhawks:2026-04-10T00:moneyline:field:carolina-hurricanes:na:betrivers:2026-04-09T21:20:phase1-initial,NHL,NHL,2026-04-10,moneyline,,,Carolina Hurricanes,,-245,0.7101449275362319,BetRivers,2026-04-09T21:20:47.162+00:00,2026-04-09T21:20,market-snapshot:2026-04-09T21:20:47.162Z:754fefcf,market-snapshot:2026-04-09T21:20:47.162Z:754fefcf:NHL:CAR@CHI:na,scheduled,2026-04-10T00:38:00+00:00,Chicago Blackhawks,Carolina Hurricanes,false,false,false,phase1-initial,2026-04-10T18:06:14.785+00:00,0,0,moneyline,BetRivers,,-245,win,ok,2026-04-11T17:44:47.402+00:00,1,,true
cand:evt:nhl:nhl:carolina-hurricanes@chicago-blackhawks:2026-04-10T00:spread:field:chicago-blackhawks:1.5:betrivers:2026-04-09T21:20,evt:nhl:nhl:carolina-hurricanes@chicago-blackhawks:2026-04-10T00,feat:cand:evt:nhl:nhl:carolina-hurricanes@chicago-blackhawks:2026-04-10T00:spread:field:chicago-blackhawks:1.5:betrivers:2026-04-09T21:20:phase1-initial,NHL,NHL,2026-04-10,spread,,,Chicago Blackhawks,1.5,-136,0.576271186440678,BetRivers,2026-04-09T21:20:47.162+00:00,2026-04-09T21:20,market-snapshot:2026-04-09T21:20:47.162Z:754fefcf,market-snapshot:2026-04-09T21:20:47.162Z:754fefcf:NHL:CAR@CHI:na,scheduled,2026-04-10T00:38:00+00:00,Chicago Blackhawks,Carolina Hurricanes,false,false,false,phase1-initial,2026-04-10T18:06:14.785+00:00,0,0,spread,BetRivers,1.5,-136,win,ok,2026-04-11T17:44:47.449+00:00,1,,true
cand:evt:nhl:nhl:carolina-hurricanes@chicago-blackhawks:2026-04-10T00:spread:field:carolina-hurricanes:-1.5:betrivers:2026-04-09T21:20,evt:nhl:nhl:carolina-hurricanes@chicago-blackhawks:2026-04-10T00,feat:cand:evt:nhl:nhl:carolina-hurricanes@chicago-blackhawks:2026-04-10T00:spread:field:carolina-hurricanes:-1.5:betrivers:2026-04-09T21:20:phase1-initial,NHL,NHL,2026-04-10,spread,,,Carolina Hurricanes,-1.5,107,0.4830917874396135,BetRivers,2026-04-09T21:20:47.162+00:00,2026-04-09T21:20,market-snapshot:2026-04-09T21:20:47.162Z:754fefcf,market-snapshot:2026-04-09T21:20:47.162Z:754fefcf:NHL:CAR@CHI:na,scheduled,2026-04-10T00:38:00+00:00,Chicago Blackhawks,Carolina Hurricanes,false,false,false,phase1-initial,2026-04-10T18:06:14.785+00:00,0,0,spread,BetRivers,-1.5,107,win,ok,2026-04-11T17:44:47.449+00:00,1,,true
cand:evt:nhl:nhl:carolina-hurricanes@chicago-blackhawks:2026-04-10T00:total:field:over:6.0:betrivers:2026-04-09T21:20,evt:nhl:nhl:carolina-hurricanes@chicago-blackhawks:2026-04-10T00,feat:cand:evt:nhl:nhl:carolina-hurricanes@chicago-blackhawks:2026-04-10T00:total:field:over:6.0:betrivers:2026-04-09T21:20:phase1-initial,NHL,NHL,2026-04-10,total,,,Over,6,-121,0.5475113122171946,BetRivers,2026-04-09T21:20:47.162+00:00,2026-04-09T21:20,market-snapshot:2026-04-09T21:20:47.162Z:754fefcf,market-snapshot:2026-04-09T21:20:47.162Z:754fefcf:NHL:CAR@CHI:na,scheduled,2026-04-10T00:38:00+00:00,Chicago Blackhawks,Carolina Hurricanes,false,false,false,phase1-initial,2026-04-10T18:06:14.785+00:00,0,0,total,BetRivers,6,-121,win,ok,2026-04-11T17:44:47.493+00:00,1,,true
cand:evt:nhl:nhl:carolina-hurricanes@chicago-blackhawks:2026-04-10T00:total:field:under:6.0:betrivers:2026-04-09T21:20,evt:nhl:nhl:carolina-hurricanes@chicago-blackhawks:2026-04-10T00,feat:cand:evt:nhl:nhl:carolina-hurricanes@chicago-blackhawks:2026-04-10T00:total:field:under:6.0:betrivers:2026-04-09T21:20:phase1-initial,NHL,NHL,2026-04-10,total,,,Under,6,-106,0.5145631067961165,BetRivers,2026-04-09T21:20:47.162+00:00,2026-04-09T21:20,market-snapshot:2026-04-09T21:20:47.162Z:754fefcf,market-snapshot:2026-04-09T21:20:47.162Z:754fefcf:NHL:CAR@CHI:na,scheduled,2026-04-10T00:38:00+00:00,Chicago Blackhawks,Carolina Hurricanes,false,false,false,phase1-initial,2026-04-10T18:06:14.785+00:00,0,0,total,BetRivers,6,-106,loss,ok,2026-04-11T17:44:47.494+00:00,0,,true
cand:evt:nhl:nhl:carolina-hurricanes@chicago-blackhawks:2026-04-10T00:moneyline:field:chicago-blackhawks:na:betus:2026-04-09T21:20,evt:nhl:nhl:carolina-hurricanes@chicago-blackhawks:2026-04-10T00,feat:cand:evt:nhl:nhl:carolina-hurricanes@chicago-blackhawks:2026-04-10T00:moneyline:field:chicago-blackhawks:na:betus:2026-04-09T21:20:phase1-initial,NHL,NHL,2026-04-10,moneyline,,,Chicago Blackhawks,,180,0.35714285714285715,BetUS,2026-04-09T21:20:47.162+00:00,2026-04-09T21:20,market-snapshot:2026-04-09T21:20:47.162Z:754fefcf,market-snapshot:2026-04-09T21:20:47.162Z:754fefcf:NHL:CAR@CHI:na,scheduled,2026-04-10T00:38:00+00:00,Chicago Blackhawks,Carolina Hurricanes,false,false,false,phase1-initial,2026-04-10T18:06:14.785+00:00,0,0,moneyline,BetUS,,180,win,ok,2026-04-11T17:44:47.406+00:00,1,,true
cand:evt:nhl:nhl:carolina-hurricanes@chicago-blackhawks:2026-04-10T00:moneyline:field:carolina-hurricanes:na:betus:2026-04-09T21:20,evt:nhl:nhl:carolina-hurricanes@chicago-blackhawks:2026-04-10T00,feat:cand:evt:nhl:nhl:carolina-hurricanes@chicago-blackhawks:2026-04-10T00:moneyline:field:carolina-hurricanes:na:betus:2026-04-09T21:20:phase1-initial,NHL,NHL,2026-04-10,moneyline,,,Carolina Hurricanes,,-210,0.6774193548387096,BetUS,2026-04-09T21:20:47.162+00:00,2026-04-09T21:20,market-snapshot:2026-04-09T21:20:47.162Z:754fefcf,market-snapshot:2026-04-09T21:20:47.162Z:754fefcf:NHL:CAR@CHI:na,scheduled,2026-04-10T00:38:00+00:00,Chicago Blackhawks,Carolina Hurricanes,false,false,false,phase1-initial,2026-04-10T18:06:14.785+00:00,0,0,moneyline,BetUS,,-210,win,ok,2026-04-11T17:44:47.406+00:00,1,,true
cand:evt:nhl:nhl:carolina-hurricanes@chicago-blackhawks:2026-04-10T00:spread:field:chicago-blackhawks:1.5:betus:2026-04-09T21:20,evt:nhl:nhl:carolina-hurricanes@chicago-blackhawks:2026-04-10T00,feat:cand:evt:nhl:nhl:carolina-hurricanes@chicago-blackhawks:2026-04-10T00:spread:field:chicago-blackhawks:1.5:betus:2026-04-09T21:20:phase1-initial,NHL,NHL,2026-04-10,spread,,,Chicago Blackhawks,1.5,-140,0.5833333333333334,BetUS,2026-04-09T21:20:47.162+00:00,2026-04-09T21:20,market-snapshot:2026-04-09T21:20:47.162Z:754fefcf,market-snapshot:2026-04-09T21:20:47.162Z:754fefcf:NHL:CAR@CHI:na,scheduled,2026-04-10T00:38:00+00:00,Chicago Blackhawks,Carolina Hurricanes,false,false,false,phase1-initial,2026-04-10T18:06:14.786+00:00,0,0,spread,BetUS,1.5,-140,win,ok,2026-04-11T17:44:47.453+00:00,1,,true
cand:evt:nhl:nhl:carolina-hurricanes@chicago-blackhawks:2026-04-10T00:spread:field:carolina-hurricanes:-1.5:betus:2026-04-09T21:20,evt:nhl:nhl:carolina-hurricanes@chicago-blackhawks:2026-04-10T00,feat:cand:evt:nhl:nhl:carolina-hurricanes@chicago-blackhawks:2026-04-10T00:spread:field:carolina-hurricanes:-1.5:betus:2026-04-09T21:20:phase1-initial,NHL,NHL,2026-04-10,spread,,,Carolina Hurricanes,-1.5,120,0.45454545454545453,BetUS,2026-04-09T21:20:47.162+00:00,2026-04-09T21:20,market-snapshot:2026-04-09T21:20:47.162Z:754fefcf,market-snapshot:2026-04-09T21:20:47.162Z:754fefcf:NHL:CAR@CHI:na,scheduled,2026-04-10T00:38:00+00:00,Chicago Blackhawks,Carolina Hurricanes,false,false,false,phase1-initial,2026-04-10T18:06:14.786+00:00,0,0,spread,BetUS,-1.5,120,win,ok,2026-04-11T17:44:47.453+00:00,1,,true
